date,寒武纪_688256,贵州茅台_600519,寒武纪_688256_PE,贵州茅台_600519_PE,寒武纪_688256_TR,贵州茅台_600519_TR,海光信息_688041,上海机场_600009,海光信息_688041_PE,上海机场_600009_PE,海光信息_688041_TR,上海机场_600009_TR,中际旭创_300308,招商银行_600036,中际旭创_300308_PE,招商银行_600036_PE,中际旭创_300308_TR,招商银行_600036_TR,工业富联_601138,海天味业_603288,工业富联_601138_PE,海天味业_603288_PE,工业富联_601138_TR,海天味业_603288_TR,宁德时代_300750,中信证券_600030,宁德时代_300750_PE,中信证券_600030_PE,宁德时代_300750_TR,中信证券_600030_TR
2024-07-29,246.52,1398.02,,22.514,1.8971,0.2457,73.85,33.95,130.8005,59.5309,0.9336,0.9658,129.59,32.45,49.5391,5.6115,2.4196,0.2004,23.8,33.55,21.399,32.0,0.4919,0.1537,184.53,18.88,17.5433,14.5267,0.5485,0.8441
2024-07-30,244.4,1379.99,,22.2236,1.6855,0.4122,75.0,33.85,132.8374,59.3556,1.2381,0.3479,127.66,32.42,48.8013,5.6063,1.421,0.1894,22.85,33.6,20.5448,32.0477,0.6459,0.14,184.89,18.92,17.5776,14.5575,0.3267,0.6159
2024-07-31,264.06,1421.28,,22.8886,2.6012,0.3445,79.5,34.58,140.8076,60.6356,2.4324,0.5145,129.5,32.73,49.5047,5.6599,2.5215,0.2886,23.84,35.14,21.4353,33.5166,0.7567,0.2771,186.31,19.8,17.7126,15.2346,0.5109,1.9823
2024-08-01,258.0,1386.16,,22.323,2.1411,0.255,79.66,34.41,141.091,60.3375,1.9119,0.3378,129.9,32.71,49.6576,5.6565,2.5077,0.1983,23.97,34.61,21.5522,33.0111,0.7313,0.1336,180.3,19.58,17.1412,15.0653,0.5908,1.1124
2024-08-02,245.1,1385.45,,22.3115,2.3544,0.1746,77.97,34.33,138.0977,60.1973,1.4887,0.2562,118.98,32.28,45.4832,5.5821,3.403,0.1872,22.33,34.65,20.0776,33.0492,0.9162,0.0999,177.09,19.21,16.836,14.7806,0.3978,0.8596
2024-08-05,229.69,1410.01,,22.7071,2.8593,0.3004,73.81,34.72,130.7297,60.8811,2.084,0.7112,110.12,32.1,42.0962,5.551,4.2178,0.2833,20.42,34.9,17.9369,33.2877,1.1789,0.1914,177.0,19.12,16.8275,14.7114,0.4967,0.85
2024-08-06,233.46,1404.7,,22.6215,1.6374,0.2185,74.87,34.73,132.6071,60.8987,1.2348,0.454,114.48,31.7,43.7629,5.4818,2.992,0.2494,20.81,35.29,18.2795,33.6596,0.7198,0.1507,174.95,19.11,16.6326,14.7037,0.4049,0.6604
2024-08-07,229.5,1415.5,,22.7955,1.655,0.1642,71.64,34.42,126.8863,60.3551,1.4018,0.2075,113.32,31.58,43.3195,5.4611,1.8495,0.1894,20.4,35.03,17.9194,33.4116,0.5585,0.1036,173.67,18.97,16.5109,14.596,0.3275,0.5036
2024-08-08,229.54,1430.69,,23.0401,1.6278,0.2001,72.38,34.31,128.1969,60.1622,1.0568,0.2494,110.5,31.93,42.2415,5.5216,1.8325,0.1913,20.48,35.73,17.9896,34.0793,0.6608,0.1629,172.4,19.07,16.3901,14.6729,0.3764,0.5695
2024-08-09,246.96,1436.8,,22.4353,2.6721,0.2399,72.01,34.0,127.5416,59.6186,0.8937,0.238,112.53,32.33,43.0175,5.5908,2.2872,0.234,20.79,35.49,18.2619,33.8504,0.8694,0.1144,170.0,18.89,16.162,14.5344,0.3957,0.4751
2024-08-12,241.05,1436.1,,22.4244,1.3496,0.1085,73.7,33.9,130.5349,59.4433,1.0748,0.1794,113.35,32.12,43.331,5.5545,1.5711,0.1546,20.64,35.48,18.1302,33.8409,0.4666,0.0869,169.0,18.87,16.0669,14.519,0.4471,0.3965
2024-08-13,240.7,1423.01,,22.22,1.3006,0.1298,73.51,33.84,130.1983,59.3381,0.8557,0.2026,116.94,31.94,44.7033,5.5233,2.2837,0.1369,20.78,35.01,18.2531,33.3926,0.5105,0.0953,173.78,19.06,16.5213,14.6652,0.4978,0.4176
2024-08-14,241.68,1413.3,,22.0684,1.5892,0.1068,73.57,33.44,130.3046,58.6367,0.8422,0.2277,115.78,31.86,44.2599,5.5095,1.8495,0.1369,21.38,34.59,18.7802,32.992,1.0621,0.0783,172.21,18.85,16.3721,14.5036,0.2559,0.4091
2024-08-15,241.32,1426.89,,22.2806,1.1422,0.1834,76.6,34.25,123.7172,60.057,2.148,0.3715,115.1,32.76,43.9999,5.6651,1.3423,0.3586,20.66,35.2,18.1477,33.5738,0.6365,0.1575,173.4,19.15,16.4852,14.7345,0.3718,0.7347
2024-08-16,244.6,1431.2,,22.3479,1.5026,0.131,76.84,34.02,124.1049,59.6537,1.0571,0.2853,119.96,33.15,45.8578,5.7326,2.4654,0.2029,21.06,34.9,18.4991,33.2877,0.7645,0.1156,173.62,19.1,16.5061,14.696,0.2863,0.3988
2024-08-19,255.0,1425.44,,22.2579,1.5764,0.1627,76.84,33.58,124.1049,51.6962,0.8954,0.5094,121.64,33.42,46.5,5.7793,1.6783,0.205,20.78,34.7,18.2531,33.0969,0.4557,0.0899,175.6,19.04,16.6944,14.6498,0.3604,0.381
2024-08-20,247.98,1422.72,,22.2155,1.275,0.148,75.65,33.53,122.1829,51.6193,0.8449,0.2476,121.69,33.48,46.5191,5.7896,1.5202,0.2054,20.65,34.4,18.139,32.8108,0.4552,0.0821,174.87,18.93,16.625,14.5652,0.2166,0.3665
2024-08-21,263.84,1417.58,,22.1352,1.9865,0.1201,76.98,33.5,124.331,51.5731,1.0599,0.2336,122.22,33.24,46.7217,5.7481,1.1994,0.1833,20.77,34.6,18.2444,33.0015,0.4718,0.0798,174.01,18.92,16.5432,14.5575,0.2862,0.3336
2024-08-22,260.69,1410.05,,22.0176,1.2457,0.1554,77.3,32.78,124.8478,50.4646,1.1674,0.373,121.39,33.3,46.4045,5.7585,0.9566,0.1856,20.39,34.37,17.9106,32.7821,0.414,0.1104,178.8,18.73,16.9986,14.4113,0.511,0.442
2024-08-23,253.02,1414.99,,22.0948,1.5348,0.122,76.25,33.05,123.152,50.8803,1.0844,0.1645,119.92,33.7,45.8425,5.8277,1.1002,0.2257,20.46,34.67,17.9721,33.0683,0.4129,0.0788,181.8,19.1,17.2838,14.696,0.4728,0.604
2024-08-26,247.22,1412.0,,22.0481,1.1859,0.1244,74.88,33.06,120.9393,50.8957,0.8323,0.1546,114.34,33.77,32.7177,5.8398,2.3632,0.1702,20.12,34.31,17.6734,32.7249,0.3814,0.0908,183.92,18.46,17.4853,14.2036,0.381,0.5177
2024-08-27,244.1,1404.07,,21.9242,0.8874,0.1087,75.3,32.65,121.6176,50.2645,0.7019,0.1751,113.25,33.7,32.4058,5.8277,1.4679,0.1877,19.75,34.2,17.3484,32.62,0.368,0.0724,183.5,18.46,17.4454,14.2036,0.2562,0.3538
2024-08-28,240.2,1389.0,,21.6889,1.1117,0.2521,74.71,32.47,120.6647,49.9874,0.623,0.2017,112.56,33.68,32.2083,5.8242,1.335,0.2013,19.77,33.8,17.366,32.2385,0.3418,0.1355,182.82,18.43,17.3808,14.1805,0.2732,0.2936
2024-08-29,240.29,1413.3,,22.0684,1.0872,0.2187,75.0,32.65,121.1331,50.2645,0.7742,0.2256,106.64,32.93,30.5143,5.6945,3.3597,0.2503,19.22,33.99,16.8828,32.4197,0.6912,0.091,180.8,18.79,17.1887,14.6687,0.4023,0.7622
2024-08-30,256.69,1443.19,,22.5351,2.0285,0.3084,79.39,33.13,128.2234,51.0035,2.3745,0.4284,108.9,32.15,31.161,5.5691,2.8018,0.5392,20.47,37.0,17.9808,34.3852,0.9683,0.7877,184.34,19.29,17.5253,15.059,0.6529,1.2507
2024-09-02,252.14,1395.0,,21.7826,1.9188,0.2717,77.87,32.25,125.7684,49.6487,1.3284,0.3989,104.13,31.93,29.7961,5.531,1.9795,0.2705,19.45,35.95,17.0849,33.4094,0.6614,0.326,181.19,18.92,17.2258,14.7702,0.3334,0.5753
2024-09-03,240.7,1410.0,,22.0168,1.7773,0.1424,77.32,32.38,124.8801,49.8488,0.8434,0.1985,105.31,31.62,30.1338,5.4773,1.1665,0.2452,19.44,36.08,17.0761,33.5302,0.4143,0.1956,185.65,19.12,17.6498,14.9263,0.4672,0.4476
2024-09-04,239.14,1400.0,,21.8607,1.3508,0.1131,76.47,32.33,123.5073,49.7719,0.5925,0.1822,101.9,31.36,29.158,5.4322,2.7987,0.1845,18.92,35.41,16.6193,32.9075,0.6482,0.2125,187.15,19.12,17.7924,14.9263,0.4253,0.4109
2024-09-05,206.9,1404.88,,21.9369,3.5046,0.1155,74.7,32.56,120.6485,50.126,1.276,0.2165,101.67,31.2,29.0922,5.4045,1.6702,0.2628,18.88,35.67,16.5842,33.1492,0.412,0.1218,186.8,19.11,17.7591,14.9185,0.3163,0.4659
2024-09-06,215.18,1398.0,,21.8295,2.5434,0.0822,76.18,32.44,123.0389,49.9412,1.2698,0.1429,99.42,31.25,28.4484,5.4132,1.2983,0.1857,18.36,35.49,16.1274,32.9819,0.4623,0.0823,185.95,19.06,17.6783,14.8795,0.1932,1.0459
2024-09-09,210.71,1375.0,,21.4703,2.027,0.228,76.4,31.75,123.3942,48.879,0.9047,0.3096,102.0,30.24,29.1866,5.2382,1.745,0.4223,18.6,35.27,16.3382,32.7774,0.4359,0.1614,185.15,18.98,17.6023,14.817,0.346,0.6483
2024-09-10,213.68,1378.0,,21.5172,1.5877,0.1576,78.9,31.34,127.432,48.2478,1.3887,0.353,106.43,30.19,30.4543,5.2296,2.9666,0.2308,18.82,35.47,16.5315,32.9633,0.5113,0.1521,181.16,18.88,17.2229,14.7389,0.396,0.472
2024-09-11,215.66,1380.0,,21.5484,1.0323,0.1671,79.2,31.13,127.9165,47.9245,0.916,0.2225,106.18,30.08,30.3827,5.2105,1.7578,0.2016,18.78,36.19,16.4963,33.6324,0.3489,0.1969,186.56,19.0,17.7363,14.8326,0.5442,0.3781
2024-09-12,214.49,1335.06,,20.8467,0.9856,0.3817,76.1,30.97,122.9097,47.6782,1.2019,0.1889,108.0,30.23,30.9035,5.2365,1.9896,0.1989,18.84,35.93,16.5491,33.3908,0.5941,0.1227,189.35,18.88,18.0016,14.7389,0.5317,0.2803
2024-09-13,220.5,1304.13,,20.3637,1.6183,0.4458,77.98,30.79,125.9461,47.401,1.3972,0.1769,115.94,30.6,33.1755,5.3006,3.1625,0.2404,19.25,35.85,16.9092,33.3164,0.8039,0.1162,183.5,18.92,17.4454,14.7702,0.4438,0.379
2024-09-18,210.01,1266.9,,19.7824,1.4747,0.3677,74.73,30.24,120.697,46.5543,1.1927,0.3918,113.64,31.11,32.5174,5.3889,1.355,0.2029,18.75,36.14,16.47,33.5859,0.41,0.1255,186.4,18.94,17.7211,14.7858,0.2921,0.3115
2024-09-19,209.5,1261.0,,19.6902,1.2035,0.4775,75.92,30.89,122.619,47.555,1.0564,0.383,110.03,30.82,31.4844,5.3387,2.4503,0.2187,18.85,36.18,16.5578,33.6231,0.4921,0.2433,186.9,19.34,17.7686,15.098,0.4049,0.8125
2024-09-20,208.87,1263.92,,19.7358,0.9729,0.3183,75.92,31.0,122.619,47.7243,0.99,0.2651,109.0,30.94,31.1896,5.3595,1.4409,0.2363,18.86,35.92,16.5666,33.3815,0.455,0.219,185.6,19.29,17.6594,15.059,0.3977,0.5167
2024-09-23,212.61,1261.54,,19.6987,1.4684,0.3626,75.51,31.02,121.9568,47.7551,0.8058,0.1968,108.9,31.39,31.161,5.4374,1.1307,0.1671,18.71,36.28,16.4349,33.7161,0.3879,0.2112,188.2,19.31,17.9068,15.0746,0.4051,0.4406
2024-09-24,221.8,1372.6,,21.4329,1.9672,0.7993,78.12,32.28,126.1722,49.6949,1.887,0.5705,122.16,33.13,34.9553,5.7388,3.2285,0.6599,20.58,38.32,18.0775,35.6119,1.2981,0.4216,197.52,20.82,18.7935,16.2534,0.9087,2.3563
2024-09-25,222.01,1399.0,,21.8451,1.8784,0.5887,78.75,32.5,127.1897,50.0336,1.7701,0.6379,121.99,34.15,34.9067,5.9155,2.5662,0.8998,21.07,38.6,18.5079,35.8721,1.2356,0.3675,203.1,21.16,19.3245,16.5188,1.0768,2.4698
2024-09-26,224.0,1529.0,,23.875,1.8279,0.7744,80.99,33.87,130.8076,52.1427,1.9916,0.7254,129.68,35.38,37.1071,6.1286,2.4055,0.8461,21.66,41.33,19.0262,38.4092,0.9506,0.5213,205.51,22.48,19.5538,17.5493,0.9096,2.5403
2024-09-27,240.97,1629.2,,25.4396,1.8875,0.6999,86.09,35.7,139.0446,54.96,1.4175,0.9588,133.6,35.63,38.2288,6.1719,4.4416,0.3614,23.0,43.8,20.2032,40.7046,0.7083,0.4543,226.81,24.73,21.5804,19.3058,1.7988,2.299
2024-09-30,289.16,1748.0,,27.2946,3.9837,1.2521,103.28,38.42,166.8083,59.1474,4.9838,2.5817,154.86,37.61,44.3122,6.5149,5.4948,1.2415,25.19,48.17,22.1269,44.7658,1.4055,0.7771,251.89,27.2,23.9667,21.2341,2.3417,3.2433
2024-10-08,346.99,1723.0,,26.9043,3.1461,1.55,123.94,38.93,200.1764,59.9325,5.3295,3.2438,185.83,40.0,53.1741,6.9289,6.7212,1.4412,27.71,51.8,24.3405,48.1392,1.5434,1.0122,299.0,29.92,28.4491,23.3575,3.5281,1.2115
2024-10-09,371.5,1595.15,,24.9079,7.1089,0.9568,131.0,35.49,211.5791,54.6367,8.809,1.806,166.4,37.01,47.6143,6.4109,5.8935,0.8997,26.0,46.65,22.8384,43.3532,1.3421,0.7029,255.0,30.35,24.2626,23.6932,2.7859,11.0988
2024-10-10,347.2,1640.0,,25.6082,4.2355,0.5939,131.03,35.9,211.6275,55.2679,6.5327,1.0646,162.71,38.73,46.5584,6.7089,4.1553,0.6948,25.8,47.02,22.6628,43.697,0.929,0.4219,258.0,27.75,24.548,21.6634,1.5593,6.362
2024-10-11,333.0,1604.99,,25.0616,3.14,0.3337,123.7,35.27,199.7888,54.298,4.383,0.7205,159.64,38.43,45.68,6.6569,3.1528,0.438,24.59,46.02,21.5999,42.7677,0.7343,0.2601,241.79,28.17,23.0057,21.9913,1.2211,3.9913
2024-10-14,374.1,1601.99,,25.0147,3.2803,0.3567,124.2,35.1,200.5964,54.0363,4.8176,0.8163,162.0,39.33,46.3553,6.8128,3.7884,0.6268,25.16,46.41,22.1006,43.1302,0.7117,0.3034,249.72,27.46,23.7602,21.437,1.1985,3.6991
2024-10-15,355.55,1554.25,,24.2693,2.6691,0.3469,117.0,34.58,188.9676,53.2357,4.0359,0.5584,157.8,38.5,45.1535,6.669,2.9252,0.4634,24.6,45.35,21.6087,42.1451,0.6751,0.2468,241.22,26.72,22.9515,20.8593,0.8398,2.2839
2024-10-16,342.19,1522.5,,23.7735,1.7466,0.3715,113.57,34.26,139.872,52.7431,2.8388,0.5301,148.7,39.5,42.5495,6.8423,3.3952,0.4908,23.53,43.19,20.6688,40.1377,0.6799,0.4915,233.85,26.41,22.2502,20.6173,0.8609,2.1311
2024-10-17,358.09,1494.6,,23.3379,2.46,0.3141,116.18,33.93,143.0864,52.2351,3.7393,0.5128,150.5,38.49,43.0646,6.6673,2.2503,0.4115,23.71,42.24,20.8269,39.2549,0.5803,0.2475,231.5,26.16,22.0266,20.4222,0.6706,1.696
2024-10-18,429.71,1541.0,,24.0624,3.5685,0.5462,132.99,34.8,163.7895,53.5744,6.7675,0.8747,168.0,39.05,48.0721,6.7643,5.2564,0.4499,26.08,43.09,22.9087,40.0448,1.2226,0.3805,249.89,27.91,23.7764,21.7883,1.7433,4.6908
2024-10-21,444.0,1528.8,,23.8719,5.4826,0.3344,131.3,34.98,161.7081,53.8515,7.6066,0.8031,164.97,38.85,47.2051,6.7297,4.9092,0.3478,26.2,43.19,23.0141,40.1377,1.2588,0.3317,253.36,27.46,22.7737,21.437,1.4983,2.9844
2024-10-22,421.0,1543.0,,24.0936,3.6789,0.2887,128.11,35.1,157.7793,54.0363,4.1949,0.5531,170.0,39.17,48.6444,6.7851,3.6503,0.2911,26.26,43.48,23.0668,40.4072,0.7413,0.2547,250.55,27.67,22.5212,21.601,0.7145,1.838
2024-10-23,419.0,1567.5,,24.4762,3.0285,0.3191,125.02,35.6,153.9737,54.806,3.404,0.7519,156.16,39.66,37.8119,6.87,5.4277,0.304,25.61,43.96,22.4959,40.8533,0.6233,0.3056,249.3,27.57,22.4088,21.5229,0.8242,2.2943
2024-10-24,425.2,1552.2,,24.2373,2.4838,0.1904,123.8,35.09,152.4711,54.0209,2.4134,0.4448,157.1,39.31,38.0396,6.8093,3.9469,0.163,25.35,43.48,22.2675,40.4072,0.4639,0.1602,246.16,27.28,22.1266,21.2965,0.5502,1.3378
2024-10-25,421.89,1558.85,,24.3411,2.4469,0.2209,122.0,35.32,150.2543,54.375,2.8169,0.5212,156.36,39.1,37.8604,6.773,3.4904,0.2171,25.66,44.33,22.5398,41.1971,0.537,0.2379,258.88,27.5,23.2699,21.4683,1.484,1.368
2024-10-28,434.7,1565.0,,23.7763,2.1667,0.3114,122.57,35.66,150.9563,54.8984,2.2051,0.5083,150.54,38.52,36.4511,6.6725,3.6615,0.3222,25.26,45.37,22.1884,42.1637,0.5471,0.2498,256.24,27.49,23.0326,21.4605,0.7075,1.1052
2024-10-29,434.01,1531.62,,23.2691,2.722,0.3277,126.53,35.27,155.8334,54.298,4.3509,0.5609,143.47,38.6,34.7392,6.6864,4.4636,0.2495,25.05,45.0,22.004,40.9346,0.6965,0.275,251.78,27.23,22.6317,21.2575,0.6919,1.5348
2024-10-30,445.25,1532.0,,23.2749,2.4459,0.2548,125.19,35.26,154.1831,54.2826,3.0397,0.449,141.25,37.88,34.2017,6.548,3.3018,0.341,24.84,44.15,21.8195,40.1614,0.6106,0.1916,248.03,27.46,22.2946,20.2419,0.6955,1.5971
2024-10-31,453.6,1527.79,,23.2109,3.1243,0.2385,128.42,34.96,158.1611,53.0836,3.8996,0.6818,143.02,37.36,34.6303,6.4581,3.357,0.4122,24.25,43.77,21.2278,39.8157,0.94,0.2176,245.98,28.12,22.1104,20.7284,0.6536,3.3632
2024-11-01,411.01,1533.75,,23.3015,3.2399,0.257,123.88,34.92,152.5697,53.0229,2.9895,0.6275,140.73,38.01,34.0758,6.5705,2.6459,0.3408,23.68,44.23,20.7288,40.2342,0.569,0.1879,246.2,27.95,22.1301,20.6031,0.6643,2.2351
2024-11-04,410.94,1548.2,,23.521,2.0082,0.2316,124.45,35.1,153.2717,53.2962,2.2719,0.4679,143.15,38.75,34.6618,6.6984,2.3371,0.3134,24.33,44.78,21.2978,40.7345,0.5515,0.1983,251.2,29.06,22.5796,21.4213,0.6215,2.2526
2024-11-05,437.86,1576.99,,23.9584,2.8231,0.3633,129.28,35.74,159.2203,54.268,3.7323,0.8444,148.29,39.08,35.9063,6.7554,3.9727,0.3048,24.75,45.49,21.6655,41.3803,0.7714,0.2172,261.39,30.47,23.4955,22.4607,1.2427,3.5104
2024-11-06,456.0,1571.0,,23.8674,2.714,0.2996,133.19,35.72,164.0358,54.2376,3.9962,0.7678,142.9,38.56,34.6012,6.6656,3.7546,0.3143,24.18,45.2,21.1665,41.1165,0.7879,0.2499,256.5,31.08,23.056,22.9103,1.1595,4.4766
2024-11-07,476.0,1649.14,,25.0546,2.7289,0.595,141.75,36.77,174.5782,55.832,4.2997,1.0953,145.08,39.57,35.1291,6.8401,3.7784,0.3604,24.64,48.74,21.5692,44.3367,0.7798,0.5403,262.8,34.19,23.6223,25.2028,0.8605,3.9457
2024-11-08,431.0,1609.97,,24.4595,5.1392,0.4838,136.99,36.53,168.7158,55.4675,5.6018,0.8847,142.21,38.8,34.4341,6.707,4.4277,0.3613,25.98,48.79,22.7422,44.3822,1.6683,0.4806,257.5,34.88,23.1459,25.7115,1.0328,6.1219
2024-11-11,430.51,1598.01,,24.2778,3.6796,0.3491,139.05,36.59,171.2529,55.5586,6.5095,0.6461,144.9,38.33,35.0855,6.6258,3.8901,0.3409,27.01,47.39,23.6438,43.1087,1.5756,0.4017,267.5,34.88,24.0447,25.7115,1.2599,4.2155
2024-11-12,422.99,1577.2,,23.9616,2.7291,0.3918,129.41,36.35,159.3804,55.1942,5.0448,0.9422,147.5,37.59,35.715,6.4979,4.8921,0.433,25.72,46.9,22.5146,42.6629,1.1636,0.3529,273.02,33.93,24.5409,25.0112,1.9071,3.4046
2024-11-13,474.0,1578.5,,23.9814,3.9669,0.2319,131.51,36.41,161.9667,55.2853,3.2163,0.5823,156.3,37.82,37.8458,6.5376,6.0076,0.2353,26.47,47.08,23.1711,42.8267,1.2054,0.1841,282.0,32.92,25.3481,24.2667,1.4296,2.9951
2024-11-14,469.0,1573.8,,23.91,2.502,0.2328,126.7,36.01,156.0428,54.678,3.3384,0.5711,148.81,38.06,36.0322,6.5791,3.5525,0.3279,24.87,46.26,21.7705,42.0808,0.9318,0.1771,275.0,32.67,24.7189,24.0824,1.0934,2.0978
2024-11-15,453.68,1559.0,,23.6851,2.2512,0.2688,121.9,36.29,150.1311,55.1031,2.606,0.7656,140.5,37.82,34.0201,6.5376,3.4055,0.339,23.92,46.11,20.9389,41.9443,0.764,0.2241,265.56,31.13,23.8704,22.9472,0.9022,2.4823
2024-11-18,448.66,1559.0,,23.6851,1.9757,0.2157,123.11,36.18,151.6213,54.9361,2.8436,0.8062,132.01,37.9,31.9644,6.5515,3.6543,0.3701,23.24,45.51,20.3437,41.3985,0.5652,0.2002,262.92,30.67,23.6331,22.6081,0.7856,2.0123
2024-11-19,461.0,1541.92,,23.4256,2.3325,0.2648,127.2,35.96,156.6586,54.602,2.4378,0.6546,134.8,37.72,32.6399,6.5203,2.6743,0.2527,23.72,45.4,20.7638,41.2985,0.5411,0.16,268.72,31.3,24.1604,23.0725,0.8921,1.8019
2024-11-20,475.0,1544.81,,23.4695,2.235,0.1699,126.54,36.02,155.8457,54.6932,2.2228,0.4316,138.14,37.48,33.4487,6.4789,3.0199,0.2188,24.0,45.2,21.0089,41.1165,0.5767,0.1585,267.55,31.74,24.0552,23.3968,0.5819,1.7845
2024-11-21,514.32,1545.13,,23.4744,2.8904,0.1454,128.5,35.83,158.2596,54.4047,2.9423,0.3942,133.8,37.43,32.3978,6.4702,2.8976,0.1698,23.43,45.1,20.51,41.0256,0.6188,0.1229,268.26,31.89,24.119,23.5074,0.5266,1.5639
2024-11-22,492.0,1507.82,,22.9076,2.0847,0.2662,123.9,34.82,152.5943,52.8711,2.9006,0.5617,132.28,36.45,32.0297,6.3008,2.6995,0.3347,22.84,43.53,19.9935,39.5974,0.6099,0.1908,259.1,30.33,23.2955,22.3575,0.578,1.8936
2024-11-25,489.0,1498.57,,22.767,2.1641,0.2642,118.26,34.45,145.6481,52.3092,3.1688,0.6909,125.0,36.22,30.267,6.2611,3.8553,0.2589,22.11,43.7,19.3545,39.752,0.6465,0.1919,264.1,29.66,23.745,21.8636,0.6724,1.9037
2024-11-26,485.9,1509.0,,22.9255,1.0888,0.2049,118.1,34.55,145.4511,52.4611,1.4068,0.4759,127.04,36.39,30.7609,6.2904,2.7829,0.2227,22.09,44.38,19.337,40.3706,0.4514,0.1583,256.72,29.72,23.0815,21.9078,0.7011,1.1212
2024-11-27,534.55,1519.05,,23.0782,2.3792,0.2064,123.2,34.79,151.7322,52.8255,2.3502,0.4482,128.69,36.6,31.1605,6.3267,2.2064,0.1901,22.32,44.49,19.5383,40.4707,0.4373,0.2048,259.9,30.28,23.3674,22.3206,0.7021,1.4643
2024-11-28,546.03,1518.0,,23.0622,2.62,0.1907,126.0,34.82,155.1806,52.8711,2.4076,0.3818,124.79,36.47,30.2161,6.3043,2.2623,0.2191,21.85,44.05,19.1269,40.0704,0.4572,0.1411,254.7,29.87,22.8999,22.0184,0.5728,1.0528
2024-11-29,561.0,1525.74,,23.1798,2.2251,0.2873,125.81,34.91,154.9466,53.0077,2.4034,0.4404,126.73,36.34,30.6859,6.2818,2.5536,0.3221,22.19,45.14,19.4245,41.0619,0.5809,0.2868,261.24,30.75,23.4879,22.6671,0.8037,2.4087
2024-12-02,562.0,1525.0,,23.1686,2.1534,0.2135,126.89,35.69,156.2768,54.1921,2.0738,0.6483,132.03,36.51,31.9692,6.3112,3.1161,0.2059,22.56,47.05,19.7484,42.7994,0.6158,0.3708,262.19,31.27,23.5733,23.0504,0.5291,1.587
2024-12-03,569.99,1526.74,,23.195,1.8962,0.1975,125.37,35.67,154.4047,54.1617,1.794,0.3364,130.0,37.12,31.4777,6.4166,1.7874,0.35,22.24,47.2,19.4683,42.9358,0.4437,0.1869,261.84,31.08,23.5418,22.9103,0.4436,1.2666
2024-12-04,552.6,1520.0,,23.0926,2.1324,0.1904,128.89,35.08,158.7399,53.2658,3.4123,0.3709,128.02,36.81,30.9982,6.363,1.6638,0.3008,21.88,46.6,19.1532,42.39,0.4846,0.1631,258.97,30.8,23.2838,22.7039,0.4146,0.9681
2024-12-05,570.12,1511.0,,22.9559,1.3594,0.1285,128.02,35.0,157.6685,53.1444,1.7233,0.2532,131.84,36.91,31.9232,6.3803,2.8467,0.2758,22.54,46.18,19.7309,42.008,0.7386,0.1347,256.0,30.9,23.0167,22.7776,0.4105,0.9518
2024-12-06,553.6,1521.01,,23.1079,1.4929,0.2551,129.81,35.52,159.873,53.9339,2.0742,0.4076,131.51,37.7,31.8433,6.5169,1.8191,0.4252,22.6,46.52,19.7834,42.3173,0.5574,0.1771,266.55,31.24,23.9653,23.0283,0.8466,1.687
2024-12-09,539.0,1518.8,,23.0744,2.0368,0.1576,128.99,35.53,158.8631,53.9491,1.5821,0.5289,125.1,37.7,30.2912,6.5169,3.3726,0.239,22.13,46.27,19.372,42.0899,0.4688,0.1297,268.05,31.12,24.1001,22.9398,0.5754,1.0336
2024-12-10,538.43,1546.59,,23.4966,2.1836,0.4801,130.3,35.59,160.4765,54.0402,2.7825,0.8203,123.15,38.6,29.819,6.6725,4.0353,0.5036,22.14,47.43,19.3808,43.1451,0.654,0.3421,270.57,31.48,24.3267,23.2052,0.8432,2.5186
2024-12-11,544.8,1535.6,,23.3296,1.5682,0.2362,124.38,35.84,153.1855,54.4198,2.8503,0.3729,125.13,38.3,30.2985,6.6206,2.9336,0.251,22.33,47.85,19.5471,43.5271,0.4719,0.1614,267.1,31.34,24.0147,23.102,0.4971,1.0771
2024-12-12,576.99,1565.8,,23.7884,2.0494,0.3338,126.8,36.15,156.1659,54.8905,1.7851,0.5496,130.17,38.8,31.5188,6.707,4.0348,0.2845,22.34,48.43,19.5558,44.0547,0.4581,0.2845,273.71,31.66,24.609,23.3379,0.5722,1.3917
2024-12-13,568.0,1519.0,,23.0774,2.723,0.3941,123.81,35.73,152.4835,54.2528,2.266,0.6,127.1,37.3,30.7755,6.4477,3.106,0.5419,21.35,47.18,18.6892,42.9176,0.8315,0.2417,267.03,30.42,24.0084,22.4238,0.7256,1.6534
2024-12-16,575.25,1527.2,,23.202,1.7879,0.259,123.42,35.31,152.0031,53.6151,1.822,0.3647,122.8,37.74,29.7343,6.5238,2.6159,0.3104,21.06,46.73,18.4354,42.5083,0.4975,0.1251,267.2,30.03,24.0237,22.1363,0.4166,1.0376
2024-12-17,570.0,1558.0,,23.6699,1.3795,0.4312,121.81,34.97,150.0203,53.0988,1.2889,0.4191,125.99,37.85,30.5067,6.5428,3.6982,0.2924,21.6,46.8,18.9081,42.572,0.9246,0.151,273.8,30.23,24.6171,22.2837,0.723,0.9832
2024-12-18,617.55,1571.5,,23.875,2.1019,0.3277,121.2,34.86,149.269,52.9318,1.6139,0.376,123.43,38.52,29.8868,6.6586,2.3786,0.3906,21.41,47.4,18.7417,43.1178,0.4649,0.147,271.41,30.29,24.4022,22.328,0.3865,0.5738
